0,30,30000,0.03333333333333333,0.5,200,10000,0,3,-3.904,-3.904,-4.523,-4.255,-4.26,0.117,381,1694,2196,2678,2983,4042,5802,6074,6200,6470,7438,9075,10507,11314,11494,11718,12311,12334,13170,13515,14460,17459,18290,19203,22088,22768,24445,24473,24971,25680
2,30,30000,0.03333333333333333,0.5,200,10000,2,3,-3.599,-3.599,-4.531,-4.236,-4.257,0.13,779,995,1751,3150,3672,7226,7901,9421,10807,11022,11844,14678,14816,15167,17272,17405,17651,17723,20075,20309,20829,21367,21952,22279,24765,24856,25349,25426,25869,26254
6,30,30000,0.03333333333333333,0.5,200,10000,6,3,-3.78,-3.78,-4.556,-4.239,-4.256,0.133,39,415,1908,2552,3307,4387,4491,7076,8623,8713,9271,9560,10132,10163,12500,14642,16238,16296,17485,17865,18678,19091,19438,22482,23162,23426,23505,25131,25451,26271
1,30,30000,0.03333333333333333,0.5,200,10000,1,3,-3.684,-3.922,-4.625,-4.277,-4.275,0.135,370,1126,2832,3654,3767,7227,9577,10181,10406,11203,12149,14074,14319,16046,16118,16421,16816,17958,18150,19123,19784,19845,20929,21162,21714,24507,24555,24649,25688,26253
3,30,30000,0.03333333333333333,0.5,200,10000,3,3,-3.662,-3.747,-4.566,-4.2,-4.23,0.162,1792,2210,2900,3288,5089,5912,7095,8286,8397,9630,12298,12422,12901,13450,13704,14928,15794,17906,18026,19162,20741,22003,23253,23828,24317,24392,24476,24542,25463,26233
5,30,30000,0.03333333333333333,0.5,200,10000,5,3,-3.364,-3.948,-4.545,-4.254,-4.254,0.128,473,895,1238,2360,2859,2894,5362,6776,7681,8998,9311,9384,9849,10052,11514,13536,17111,19018,20010,20969,21952,22264,22533,23411,23464,24687,24890,25230,25353,26253
4,30,30000,0.03333333333333333,0.5,200,10000,4,4,5.849,5.836,-4.606,-3.896,-4.127,1.373,699,2525,2983,4681,4716,5747,5887,7052,9763,9849,10801,10878,11483,12851,13254,18660,18759,18785,19110,19980,20130,21438,21454,21845,22131,22477,22744,24254,26250,26260
2,30,30000,0.03333333333333333,0.5,200,10000,2,4,-3.398,-3.398,-4.479,-4.166,-4.195,0.162,35,995,1751,2985,3919,4905,6278,6731,7901,9286,10629,10807,11478,12586,13623,14077,14199,16036,16209,16538,17245,17272,20075,20309,21864,23616,24333,25349,25631,26254
6,30,30000,0.03333333333333333,0.5,200,10000,6,4,-3.533,-3.533,-4.495,-4.166,-4.176,0.15,399,1908,2241,3307,5131,5232,6858,7076,9168,9504,9560,11331,11475,11765,14400,14642,14717,15667,16238,17086,17597,18678,20124,21597,23426,23816,24335,25267,25451,26271
0,30,30000,0.03333333333333333,0.5,200,10000,0,4,-3.728,-3.728,-4.63,-4.225,-4.229,0.139,121,913,1168,1965,2743,3889,4248,4828,5025,5884,6330,6489,8164,9124,11045,11050,11900,13236,13266,14295,16124,16791,18513,19264,22843,23082,23937,25370,25504,25806
3,30,30000,0.03333333333333333,0.5,200,10000,3,4,-3.497,-3.497,-4.512,-4.125,-4.128,0.163,768,1207,1552,2692,3346,3896,3966,5877,6918,7260,7686,9230,11009,12072,13450,14763,15843,16788,17791,18168,18594,18793,19642,20063,20114,20184,20330,24542,24762,24774
1,30,30000,0.03333333333333333,0.5,200,10000,1,4,-3.684,-3.837,-4.603,-4.205,-4.209,0.145,370,1126,2832,3654,3767,7227,9577,10181,10406,11203,12149,14074,14319,16046,16118,16421,16816,17958,18150,19123,19784,19845,20929,21162,21714,24507,24555,24649,25688,26253
5,30,30000,0.03333333333333333,0.5,200,10000,5,4,-3.364,-3.848,-4.541,-4.18,-4.171,0.135,473,895,1238,2360,2859,2894,5362,6776,7681,8998,9311,9384,9849,10052,11514,13536,17111,19018,20010,20969,21952,22264,22533,23411,23464,24687,24890,25230,25353,26253
4,30,30000,0.03333333333333333,0.5,200,10000,4,5,6.878,6.878,-4.729,-3.495,-3.995,2.144,155,2983,3933,3985,5480,5738,6667,7052,7247,9177,9763,10323,10778,12851,14054,14427,14451,15223,15335,15376,17344,19720,22539,24585,24861,25489,25800,26099,26250,26254
2,30,30000,0.03333333333333333,0.5,200,10000,2,5,-3.385,-3.385,-4.46,-4.082,-4.119,0.199,420,855,995,4905,5160,6067,6278,6809,7365,9286,9501,10143,13117,13623,14199,16020,16036,16209,16538,17245,17272,17617,18421,20006,20075,20309,21864,23616,25243,26254
0,30,30000,0.03333333333333333,0.5,200,10000,0,5,-3.691,-3.691,-4.438,-4.15,-4.155,0.14,1360,3106,4256,4649,5063,5641,6074,6112,7342,7630,9075,11329,11986,12373,12905,14425,14588,16827,18290,19549,20034,20761,21285,21446,22592,23287,23806,25409,25912,26250
6,30,30000,0.03333333333333333,0.5,200,10000,6,5,-3.512,-3.512,-4.435,-4.104,-4.115,0.161,399,1908,2241,3307,5131,5232,6858,7076,9168,9504,9560,11331,11475,11765,14642,14717,15667,16238,17086,17597,18678,19423,20124,21597,23426,23816,24335,25267,25451,26271
3,30,30000,0.03333333333333333,0.5,200,10000,3,5,-3.497,-3.533,-4.642,-4.072,-4.076,0.194,768,1207,1552,2692,3346,3896,3966,5877,6918,7260,7686,9230,11009,12072,13450,14763,15843,16788,17791,18168,18594,18793,19642,20063,20114,20184,20330,24542,24762,24774
5,30,30000,0.03333333333333333,0.5,200,10000,5,5,-3.364,-3.588,-4.465,-4.112,-4.124,0.132,473,895,1238,2360,2859,2894,5362,6776,7681,8998,9311,9384,9849,10052,11514,13536,17111,19018,20010,20969,21952,22264,22533,23411,23464,24687,24890,25230,25353,26253
1,30,30000,0.03333333333333333,0.5,200,10000,1,5,-3.684,-3.721,-4.543,-4.158,-4.175,0.153,370,1126,2832,3654,3767,7227,9577,10181,10406,11203,12149,14074,14319,16046,16118,16421,16816,17958,18150,19123,19784,19845,20929,21162,21714,24507,24555,24649,25688,26253
4,30,30000,0.03333333333333333,0.5,200,10000,4,6,6.878,6.87,-4.698,-2.899,-3.885,3.014,155,2983,3933,3985,5480,5738,6667,7052,7247,9177,9763,10323,10778,12851,14054,14427,14451,15223,15335,15376,17344,19720,22539,24585,24861,25489,25800,26099,26250,26254
0,30,30000,0.03333333333333333,0.5,200,10000,0,6,-3.662,-3.662,-4.482,-4.089,-4.109,0.157,231,584,1360,3675,3889,5063,5884,6330,8460,10841,11272,11329,11549,12905,13637,15231,16827,17312,18132,18513,19371,21446,23656,23806,24130,24703,24731,24971,25912,26250
2,30,30000,0.03333333333333333,0.5,200,10000,2,6,-3.296,-3.296,-4.519,-3.992,-4.062,0.22,3416,3919,5112,6153,7997,8479,9015,9172,9361,9404,9813,9938,11214,13070,13551,14380,14491,14898,15683,16523,18235,19693,19716,19957,21952,22277,22318,23616,24599,26254
3,30,30000,0.03333333333333333,0.5,200,10000,3,6,-3.44,-3.44,-4.446,-3.985,-4.0,0.177,659,2510,2689,3113,6182,6918,9211,9630,11230,11260,12134,12203,12214,12763,13078,13704,14927,18026,18793,19329,19642,20741,22373,22649,22920,24003,24542,24762,25086,26153
5,30,30000,0.03333333333333333,0.5,200,10000,5,6,-3.364,-3.692,-4.387,-4.072,-4.072,0.126,473,895,1238,2360,2859,2894,5362,6776,7681,8998,9311,9384,9849,10052,11514,13536,17111,19018,20010,20969,21952,22264,22533,23411,23464,24687,24890,25230,25353,26253
6,30,30000,0.03333333333333333,0.5,200,10000,6,6,-3.393,-3.393,-4.469,-4.028,-4.055,0.185,354,1067,1311,1709,1908,2082,2237,4387,4580,6837,6858,7433,9103,9838,10047,11895,14717,15177,16389,17221,17677,22897,22937,22985,23995,24380,24643,25131,25267,26271
1,30,30000,0.03333333333333333,0.5,200,10000,1,6,-3.609,-3.609,-4.428,-4.087,-4.095,0.167,2139,2227,4268,4821,4855,5325,6532,7045,7655,7918,9688,11447,13191,15597,15653,15809,16613,17223,17415,17967,18529,19766,20051,20200,21823,24596,25065,25418,25577,26263
4,30,30000,0.03333333333333333,0.5,200,10000,4,7,6.94,6.94,-4.804,-2.591,-3.792,3.365,37,1151,2525,3184,3647,4180,4234,5821,6096,7052,7109,7989,9244,11483,12593,14605,15530,15644,18475,19668,19980,21438,21824,22131,22603,23438,25203,26232,26250,26254
0,30,30000,0.03333333333333333,0.5,200,10000,0,7,-3.23,-3.23,-4.398,-4.015,-4.027,0.176,1360,2625,4036,4081,4828,5025,5063,5555,5884,6074,6112,6230,6330,8799,9075,9791,9873,11050,11150,12905,14425,16124,18290,18513,19206,20243,23937,25370,25912,26250
3,30,30000,0.03333333333333333,0.5,200,10000,3,7,-3.431,-3.431,-4.393,-3.94,-3.952,0.193,247,1207,2689,2900,3346,3896,4265,7095,8356,10191,12072,12093,13450,13704,14941,15013,16227,16257,16513,16788,18793,19642,20063,20184,20330,21881,24542,24774,24878,26252
2,30,30000,0.03333333333333333,0.5,200,10000,2,7,6.572,6.572,-4.449,-3.819,-3.968,1.07,35,37,487,894,3919,4083,5160,5947,6809,7592,7901,9361,10143,10154,10807,11441,11478,12012,12586,13976,14844,15449,16344,18649,20075,23616,24491,26203,26254,26257
5,30,30000,0.03333333333333333,0.5,200,10000,5,7,-3.364,-3.555,-4.459,-4.026,-4.034,0.13,473,895,1238,2360,2859,2894,5362,6776,7681,8998,9311,9384,9849,10052,11514,13536,17111,19018,20010,20969,21952,22264,22533,23411,23464,24687,24890,25230,25353,26253
6,30,30000,0.03333333333333333,0.5,200,10000,6,7,6.424,6.424,-4.515,-3.859,-3.942,0.768,354,493,2082,3651,4925,6068,7076,7735,8109,8348,8623,9225,9373,12220,15177,16954,17270,17677,18894,19913,21148,21910,22616,22937,22985,23426,23995,25906,26257,26271
1,30,30000,0.03333333333333333,0.5,200,10000,1,7,-3.609,-3.61,-4.529,-4.028,-4.035,0.172,2139,2227,4268,4821,4855,5325,6532,7045,7655,7918,9688,11447,13191,15597,15653,15809,16613,17223,17415,17967,18529,19766,20051,20200,21823,24596,25065,25418,25577,26263
4,30,30000,0.03333333333333333,0.5,200,10000,4,8,6.94,6.876,-4.885,-1.647,-3.709,4.139,37,1151,2525,3184,3647,4180,4234,5821,6096,7052,7109,7989,9244,11483,12593,14605,15530,15644,18475,19668,19980,21438,21824,22131,22603,23438,25203,26232,26250,26254
0,30,30000,0.03333333333333333,0.5,200,10000,0,8,-3.229,-3.229,-4.388,-3.952,-3.963,0.187,1360,2625,4036,4828,5025,5063,5555,5884,6074,6112,6230,6330,8799,9075,9791,9873,11050,11150,12905,14425,16124,18290,18513,19206,20243,23937,25370,25912,25989,26250
3,30,30000,0.03333333333333333,0.5,200,10000,3,8,6.768,6.768,-4.456,-3.762,-3.858,1.063,867,2689,2809,3635,5688,7853,8422,8615,8695,11519,12203,12337,12533,13078,13704,14928,16369,16816,17795,19150,20013,20741,21901,23089,23258,25680,25840,26154,26252,26271
2,30,30000,0.03333333333333333,0.5,200,10000,2,8,6.572,6.565,-4.376,-3.731,-3.845,1.068,35,37,487,894,3919,4083,5160,5947,6809,7592,7901,9361,10143,10154,10807,11441,11478,12012,12586,13976,14844,15449,16344,18649,20075,23616,24491,26203,26254,26257
5,30,30000,0.03333333333333333,0.5,200,10000,5,8,-3.364,-3.614,-4.384,-3.998,-3.988,0.141,473,895,1238,2360,2859,2894,5362,6776,7681,8998,9311,9384,9849,10052,11514,13536,17111,19018,20010,20969,21952,22264,22533,23411,23464,24687,24890,25230,25353,26253
6,30,30000,0.03333333333333333,0.5,200,10000,6,8,6.527,6.527,-4.419,-3.724,-3.826,1.054,324,493,2262,3883,4593,7076,7942,8109,8348,8623,9103,9165,9225,10047,10323,11728,16954,17677,18668,18894,18942,19913,20153,21910,22060,22616,22985,23541,26257,26271
1,30,30000,0.03333333333333333,0.5,200,10000,1,8,6.356,6.356,-4.531,-3.789,-3.952,1.254,796,1294,2138,4893,5255,5818,6127,8251,8281,9409,11381,11456,13191,13247,13271,13831,14562,14992,15830,16032,16161,20290,21851,22139,23046,23088,23722,25577,26263,26270
4,30,30000,0.03333333333333333,0.5,200,10000,4,9,6.98,6.98,-4.738,-0.892,-3.598,4.518,2341,2663,4127,4677,4956,5247,5480,5821,6583,8272,9879,10846,10897,11778,13339,13841,14971,17996,18607,19460,19901,21448,21860,22935,23040,23305,23954,25451,26250,26254
0,30,30000,0.03333333333333333,0.5,200,10000,0,9,-3.229,-3.366,-4.406,-3.899,-3.91,0.198,1360,2625,4036,4828,5025,5063,5555,5884,6074,6112,6230,6330,8799,9075,9791,9873,11050,11150,12905,14425,16124,18290,18513,19206,20243,23937,25370,25912,25989,26250
2,30,30000,0.03333333333333333,0.5,200,10000,2,9,6.814,6.814,-4.353,-3.5,-3.746,1.648,779,1978,2122,2704,4038,5162,6809,6896,8225,8435,9361,11786,12643,12877,14844,15959,16209,16344,17345,17740,17786,18427,18649,19578,20832,22101,23140,25878,26254,26257
6,30,30000,0.03333333333333333,0.5,200,10000,6,9,6.99,6.99,-4.479,-3.567,-3.746,1.482,1908,2552,3146,3573,3883,4593,6104,6837,7945,8348,8817,9165,9230,10047,12736,15759,16954,17431,18668,18894,18953,19508,20757,21910,23541,24395,25131,25805,26257,26271
5,30,30000,0.03333333333333333,0.5,200,10000,5,9,-3.364,-3.605,-4.35,-3.952,-3.945,0.141,473,895,1238,2360,2859,2894,5362,6776,7681,8998,9311,9384,9849,10052,11514,13536,17111,19018,20010,20969,21952,22264,22533,23411,23464,24687,24890,25230,25353,26253
3,30,30000,0.03333333333333333,0.5,200,10000,3,9,6.845,6.845,-4.313,-3.488,-3.79,1.807,247,587,1207,2147,2689,2900,4108,5832,7095,8356,8531,8695,9415,10003,11519,13450,13704,16257,16788,19650,20063,20741,23258,24774,24878,24929,25840,26154,26252,26271
1,30,30000,0.03333333333333333,0.5,200,10000,1,9,6.622,6.622,-4.473,-3.639,-3.875,1.613,780,796,1775,1968,1972,2021,3146,4883,5215,5739,5911,7162,8237,8266,9593,9700,13763,13798,14631,18506,19444,19984,20068,20200,20206,20468,20502,25677,26259,26270
4,30,30000,0.03333333333333333,0.5,200,10000,4,10,7.243,7.243,-4.817,0.314,-3.483,4.947,2191,2523,2977,3062,3863,6102,6383,6886,9244,9719,10960,12368,14534,14871,16425,16792,16795,16813,18450,20562,20935,21169,22117,22131,22777,25059,26014,26232,26250,26254
0,30,30000,0.03333333333333333,0.5,200,10000,0,10,-3.0,-3.0,-4.435,-3.855,-3.859,0.235,105,121,1251,3684,3889,3976,4839,4878,5884,6074,6161,6330,6480,11986,12579,12905,15640,15796,16199,16827,18132,18290,20874,23034,23269,24282,24695,25081,25862,26250
2,30,30000,0.03333333333333333,0.5,200,10000,2,10,6.985,6.985,-4.493,-3.163,-3.635,2.395,1751,1978,2122,2704,4038,4302,5148,5319,5359,6278,6809,7732,8435,9703,10590,12643,12877,14816,14844,15959,17057,18427,18649,19578,20832,23140,24856,25426,26254,26257
6,30,30000,0.03333333333333333,0.5,200,10000,6,10,6.99,6.79,-4.25,-3.453,-3.673,1.641,1908,2552,3146,3573,3883,4593,6104,6837,7945,8348,8817,9165,9230,10047,12736,15759,16954,17431,18668,18894,18953,19508,20757,21910,23541,24395,25131,25805,26257,26271
5,30,30000,0.03333333333333333,0.5,200,10000,5,10,6.281,6.281,-4.287,-3.864,-3.909,0.73,220,897,2112,2394,2404,2595,2727,2865,3022,3340,3618,3728,3928,5664,6322,6394,7869,11325,12752,13705,15442,19621,19924,20105,22373,24916,25292,25913,26262,26268
3,30,30000,0.03333333333333333,0.5,200,10000,3,10,6.847,6.847,-4.256,-3.129,-3.736,2.496,867,2689,2809,3635,5688,7853,8422,8695,11519,12337,12533,13078,13571,13704,14928,15355,16369,16816,17795,19150,20013,20741,21901,23089,23258,25680,25840,26154,26252,26271
1,30,30000,0.03333333333333333,0.5,200,10000,1,10,6.708,6.708,-4.394,-3.489,-3.832,1.894,1116,1775,1972,2021,2103,4883,5739,5818,5911,7162,7176,9200,9311,9700,10859,11213,13763,13798,14096,14474,16407,17271,19984,20068,20200,20206,20468,21936,26259,26270
4,30,30000,0.03333333333333333,0.5,200,10000,4,11,7.243,7.243,-4.832,1.569,5.612,5.101,2191,2523,2977,3062,3863,6102,6383,6886,9244,9719,10960,12368,14534,14871,16425,16792,16795,16813,18450,20562,20935,21169,22117,22131,22777,25059,26014,26232,26250,26254
0,30,30000,0.03333333333333333,0.5,200,10000,0,11,-3.0,-3.243,-4.378,-3.786,-3.778,0.23,105,121,1251,3684,3889,3976,4839,4878,5884,6074,6161,6330,6480,11986,12579,12905,15640,15796,16199,16827,18132,18290,20874,23034,23269,24282,24695,25081,25862,26250
2,30,30000,0.03333333333333333,0.5,200,10000,2,11,7.026,7.026,-4.414,-2.514,-3.585,3.345,779,1626,5148,5162,6278,6896,7762,7901,8225,9361,11278,11786,15959,16209,16344,16409,16515,17740,17786,18427,18649,20832,21437,22101,23140,23150,25329,25426,26254,26257
5,30,30000,0.03333333333333333,0.5,200,10000,5,11,6.281,6.275,-4.211,-3.839,-3.883,0.728,220,897,2112,2394,2404,2595,2727,2865,3022,3340,3618,3728,3928,5664,6322,6394,7869,11325,12752,13705,15442,19621,19924,20105,22373,24916,25292,25913,26262,26268
3,30,30000,0.03333333333333333,0.5,200,10000,3,11,6.847,6.834,-4.364,-2.888,-3.682,2.817,867,2689,2809,3635,5688,7853,8422,8695,11519,12337,12533,13078,13571,13704,14928,15355,16369,16816,17795,19150,20013,20741,21901,23089,23258,25680,25840,26154,26252,26271
6,30,30000,0.03333333333333333,0.5,200,10000,6,11,6.99,6.955,-4.45,-3.271,-3.629,2.067,1908,2552,3146,3573,3883,4593,6104,6837,7945,8348,8817,9165,9230,10047,12736,15759,16954,17431,18668,18894,18953,19508,20757,21910,23541,24395,25131,25805,26257,26271
1,30,30000,0.03333333333333333,0.5,200,10000,1,11,7.069,7.069,-4.447,-2.874,-3.744,2.934,796,1294,1775,4880,5739,5911,6582,7058,7162,7655,8042,8266,9611,14744,15089,16028,16923,19263,19811,19984,20200,21851,23046,23463,24817,25065,26090,26259,26263,26270
4,30,30000,0.03333333333333333,0.5,200,10000,4,12,7.318,7.318,-4.861,1.332,5.516,5.179,2191,2523,2977,3062,3863,6102,6383,6886,9244,9719,10960,11728,12368,14534,14871,16425,16792,16795,16813,18450,20935,21862,22117,22131,22777,25059,26014,26232,26250,26254
0,30,30000,0.03333333333333333,0.5,200,10000,0,12,-3.0,-3.243,-4.304,-3.727,-3.706,0.23,105,121,1251,3684,3889,3976,4839,4878,5884,6074,6161,6330,6480,11986,12579,12905,15640,15796,16199,16827,18132,18290,20874,23034,23269,24282,24695,25081,25862,26250
2,30,30000,0.03333333333333333,0.5,200,10000,2,12,7.026,7.026,-4.354,-2.037,-3.515,3.763,779,1626,5148,5162,6278,6896,7762,7901,8225,9361,11278,11786,15959,16209,16344,16409,16515,17740,17786,18427,18649,20832,21437,22101,23140,23150,25329,25426,26254,26257
5,30,30000,0.03333333333333333,0.5,200,10000,5,12,6.44,6.44,-4.342,-3.808,-3.863,0.739,220,365,1054,1494,2595,2865,3022,3340,3618,3728,3928,4092,5707,6162,7869,7977,9475,11102,11325,15442,16056,19152,19316,19621,19924,21944,22797,24254,26262,26268
3,30,30000,0.03333333333333333,0.5,200,10000,3,12,7.067,7.067,-4.323,-2.217,-3.608,3.578,867,2147,3346,3863,8105,9669,10003,11125,12552,12676,13235,13704,13928,16788,18622,18793,18835,20184,20683,22145,23421,23865,24542,24762,24774,25600,25680,26133,26252,26271
6,30,30000,0.03333333333333333,0.5,200,10000,6,12,6.99,6.955,-4.364,-2.87,-3.589,2.75,1908,2552,3146,3573,3883,4593,6104,6837,7945,8348,8817,9165,9230,10047,12736,15759,16954,17431,18668,18894,18953,19508,20757,21910,23541,24395,25131,25805,26257,26271
1,30,30000,0.03333333333333333,0.5,200,10000,1,12,7.069,7.069,-4.349,-2.221,-3.686,3.649,796,1294,1775,4880,5739,5911,6582,7058,7162,7655,8042,8266,9611,14744,15089,16028,16923,19263,19811,19984,20200,21851,23046,23463,24817,25065,26090,26259,26263,26270
4,30,30000,0.03333333333333333,0.5,200,10000,4,13,7.318,7.258,-4.746,1.494,5.527,5.228,2191,2523,2977,3062,3863,6102,6383,6886,9244,9719,10960,11728,12368,14534,14871,16425,16792,16795,16813,18450,20935,21862,22117,22131,22777,25059,26014,26232,26250,26254
0,30,30000,0.03333333333333333,0.5,200,10000,0,13,-3.0,-3.101,-4.334,-3.673,-3.66,0.226,105,121,1251,3684,3889,3976,4839,4878,5884,6074,6161,6330,6480,11986,12579,12905,15640,15796,16199,16827,18132,18290,20874,23034,23269,24282,24695,25081,25862,26250
2,30,30000,0.03333333333333333,0.5,200,10000,2,13,7.119,7.119,-4.406,-1.863,-3.536,3.974,1190,4793,6278,6896,7732,8075,8276,9775,10290,10859,13117,13969,14199,15885,15959,16209,16344,16515,17022,17245,17439,17722,18427,21171,21456,23150,23932,25426,26254,26257
5,30,30000,0.03333333333333333,0.5,200,10000,5,13,6.44,-3.447,-4.183,-3.822,-3.831,0.139,220,365,1054,1494,2595,2865,3022,3340,3618,3728,3928,4092,5707,6162,7869,7977,9475,11102,11325,15442,16056,19152,19316,19621,19924,21944,22797,24254,26262,26268
